diff_s,size,model,GPU,camera,fps,trigger,memory
0.019260000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.019700000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.026050000000000004,640,yolov5s,4080,IS,100fps,firmata,32GB
0.011000000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01399,640,yolov5s,4080,IS,100fps,firmata,32GB
0.009670000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.00834,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01271,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02125,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01301,640,yolov5s,4080,IS,100fps,firmata,32GB
0.023870000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01754,640,yolov5s,4080,IS,100fps,firmata,32GB
0.028540000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02823,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01616,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013160000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0131,640,yolov5s,4080,IS,100fps,firmata,32GB
0.016800000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01191,640,yolov5s,4080,IS,100fps,firmata,32GB
0.028650000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.024350000000000004,640,yolov5s,4080,IS,100fps,firmata,32GB
0.029920000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01693,640,yolov5s,4080,IS,100fps,firmata,32GB
0.00791,640,yolov5s,4080,IS,100fps,firmata,32GB
0.017240000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013710000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013000000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01887,640,yolov5s,4080,IS,100fps,firmata,32GB
0.020720000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02159,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01165,640,yolov5s,4080,IS,100fps,firmata,32GB
0.012700000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01322,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01327,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01387,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0166,640,yolov5s,4080,IS,100fps,firmata,32GB
0.03159,640,yolov5s,4080,IS,100fps,firmata,32GB
0.023860000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.026510000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.027100000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0119,640,yolov5s,4080,IS,100fps,firmata,32GB
0.00202,640,yolov5s,4080,IS,100fps,firmata,32GB
0.027350000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.024130000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.019880000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01156,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02834,640,yolov5s,4080,IS,100fps,firmata,32GB
0.03338,640,yolov5s,4080,IS,100fps,firmata,32GB
0.022590000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.012960000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01829,640,yolov5s,4080,IS,100fps,firmata,32GB
0.029130000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02951,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013620000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01921,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02187,640,yolov5s,4080,IS,100fps,firmata,32GB
0.024730000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02227,640,yolov5s,4080,IS,100fps,firmata,32GB
0.026330000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.021320000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01965,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0216,640,yolov5s,4080,IS,100fps,firmata,32GB
0.024280000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.019420000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013750000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01433,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013960000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013170000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.045000000000000005,640,yolov5s,4080,IS,100fps,firmata,32GB
0.04506,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01743,640,yolov5s,4080,IS,100fps,firmata,32GB
0.00897,640,yolov5s,4080,IS,100fps,firmata,32GB
0.011250000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.027780000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02987,640,yolov5s,4080,IS,100fps,firmata,32GB
0.016300000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0154,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02577,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01669,640,yolov5s,4080,IS,100fps,firmata,32GB
0.021460000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.030720000000000004,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01822,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01382,640,yolov5s,4080,IS,100fps,firmata,32GB
0.00952,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02806,640,yolov5s,4080,IS,100fps,firmata,32GB
0.04497,640,yolov5s,4080,IS,100fps,firmata,32GB
0.012020000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0172,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01829,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01966,640,yolov5s,4080,IS,100fps,firmata,32GB
0.028650000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01084,640,yolov5s,4080,IS,100fps,firmata,32GB
0.012050000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.04190000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.016980000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.021150000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.027110000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.027580000000000004,640,yolov5s,4080,IS,100fps,firmata,32GB
0.012480000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.029660000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.029400000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.029930000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.029810000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.024870000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0332,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02697,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02815,640,yolov5s,4080,IS,100fps,firmata,32GB
0.027760000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01352,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01451,640,yolov5s,4080,IS,100fps,firmata,32GB
0.014470000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.014320000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.011410000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0123,640,yolov5s,4080,IS,100fps,firmata,32GB
0.01144,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02322,640,yolov5s,4080,IS,100fps,firmata,32GB
0.027250000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.042120000000000005,640,yolov5s,4080,IS,100fps,firmata,32GB
0.013260000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02349,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02825,640,yolov5s,4080,IS,100fps,firmata,32GB
0.011470000000000001,640,yolov5s,4080,IS,100fps,firmata,32GB
0.018690000000000002,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02159,640,yolov5s,4080,IS,100fps,firmata,32GB
0.028190000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.02492,640,yolov5s,4080,IS,100fps,firmata,32GB
0.0145,640,yolov5s,4080,IS,100fps,firmata,32GB
0.017210000000000003,640,yolov5s,4080,IS,100fps,firmata,32GB
0.00876,640,yolov5s,4080,IS,100fps,firmata,32GB
