class,value,class_name,model,training_no
1,0.7768706596512558,trophallaxis,yolo5n,100
1,0.7870379803501543,trophallaxis,yolo5n,100
1,0.5807299439559039,trophallaxis,yolo5n,100
1,0.7997942339409279,trophallaxis,yolo5n,100
1,0.7486107693169956,trophallaxis,yolo5n,100
1,0.7038164545322517,trophallaxis,yolo5n,100
1,0.8964463285356754,trophallaxis,yolo5n,100
1,0.7757364147792203,trophallaxis,yolo5n,100
1,0.7778254641775023,trophallaxis,yolo5n,100
1,0.8163673374661863,trophallaxis,yolo5n,100
1,0.8051741318359018,trophallaxis,yolo5n,100
1,0.6793803034992929,trophallaxis,yolo5n,100
1,0.6778675893137456,trophallaxis,yolo5n,100
1,0.65561713,trophallaxis,yolo5n,100
1,0.8611504947361227,trophallaxis,yolo5n,100
1,0.8056149500717849,trophallaxis,yolo5n,100
1,0.7854195631534291,trophallaxis,yolo5n,100
1,0.6876774177735606,trophallaxis,yolo5n,100
1,0.8085691600557106,trophallaxis,yolo5n,100
1,0.7429439634764677,trophallaxis,yolo5n,100
1,0.78619204,trophallaxis,yolo5n,100
1,0.6921328523026988,trophallaxis,yolo5n,100
1,0.6600602212599267,trophallaxis,yolo5n,100
1,0.6747310068481973,trophallaxis,yolo5n,100
1,0.4366107734290981,trophallaxis,yolo5n,100
1,0.4259247556830668,trophallaxis,yolo5n,100
1,0.7069887290973649,trophallaxis,yolo5n,100
1,0.8565784111221981,trophallaxis,yolo5n,100
1,0.6089218116520395,trophallaxis,yolo5n,100
1,0.7070922643112516,trophallaxis,yolo5n,100
1,0.5892815477776769,trophallaxis,yolo5n,100
1,0.5776334062422257,trophallaxis,yolo5n,100
1,0.83666636,trophallaxis,yolo5n,100
1,0.8752439584879802,trophallaxis,yolo5n,100
1,0.6907232604122051,trophallaxis,yolo5n,100
1,0.8278767564669797,trophallaxis,yolo5n,100
1,0.8226981730699376,trophallaxis,yolo5n,100
1,0.9018479563342627,trophallaxis,yolo5n,100
1,0.34587110331947973,trophallaxis,yolo5n,100
1,0.8649945963500723,trophallaxis,yolo5n,100
1,0.7645401610020836,trophallaxis,yolo5n,100
1,0.9644946325465075,trophallaxis,yolo5n,100
1,0.8364000370923133,trophallaxis,yolo5n,100
1,0.38122868332908955,trophallaxis,yolo5n,100
1,0.8992307321020075,trophallaxis,yolo5n,100
1,0.8440427375082112,trophallaxis,yolo5n,100
1,0.8334636171080309,trophallaxis,yolo5n,100
1,0.8879191500877297,trophallaxis,yolo5n,100
1,0.8540864512154744,trophallaxis,yolo5n,100
1,0.83002344,trophallaxis,yolo5n,100
1,0.7913403749870603,trophallaxis,yolo5n,100
1,0.8042874835353117,trophallaxis,yolo5n,100
1,0.7317403880461204,trophallaxis,yolo5n,100
1,0.7841419926882757,trophallaxis,yolo5n,100
1,0.8927667368329576,trophallaxis,yolo5n,100
1,0.8766331422861076,trophallaxis,yolo5n,100
1,0.8728465236812771,trophallaxis,yolo5n,100
1,0.6838227811488421,trophallaxis,yolo5n,100
1,0.7692421391902323,trophallaxis,yolo5n,100
1,0.8276923948680889,trophallaxis,yolo5n,100
1,0.8323158171359624,trophallaxis,yolo5n,100
1,0.6781994182981388,trophallaxis,yolo5n,100
1,0.7493187555978462,trophallaxis,yolo5n,100
1,0.7366982357021837,trophallaxis,yolo5n,100
1,0.6323642238108022,trophallaxis,yolo5n,100
1,0.6905718966999363,trophallaxis,yolo5n,100
1,0.6823307242075987,trophallaxis,yolo5n,100
1,0.7642281061665583,trophallaxis,yolo5n,100
1,0.792798678,trophallaxis,yolo5n,100
1,0.5385728793470966,trophallaxis,yolo5n,100
1,0.7506960245469855,trophallaxis,yolo5n,100
1,0.761351195,trophallaxis,yolo5n,100
1,0.7365018108927052,trophallaxis,yolo5n,100
1,0.7389231377473717,trophallaxis,yolo5n,100
1,0.6814527195761815,trophallaxis,yolo5n,100
1,0.7492394184691662,trophallaxis,yolo5n,100
1,0.7822910288686918,trophallaxis,yolo5n,100
1,0.8764214390685056,trophallaxis,yolo5n,100
1,0.8855347950015471,trophallaxis,yolo5n,100
1,0.9047505295707993,trophallaxis,yolo5n,100
1,0.7811984425434347,trophallaxis,yolo5n,100
1,0.6891888400578907,trophallaxis,yolo5n,100
1,0.8279885490675816,trophallaxis,yolo5n,100
1,0.6849984203988888,trophallaxis,yolo5n,100
1,0.661100704,trophallaxis,yolo5n,100
1,0.6504043234895031,trophallaxis,yolo5n,100
1,0.7868597775869672,trophallaxis,yolo5n,100
1,0.8905381669568508,trophallaxis,yolo5n,100
1,0.8051980861995021,trophallaxis,yolo5n,100
1,0.8056414994741907,trophallaxis,yolo5n,100
1,0.8138203728703368,trophallaxis,yolo5n,100
1,0.856349587,trophallaxis,yolo5n,100
1,0.7912596160701366,trophallaxis,yolo5n,100
1,0.9098764288232849,trophallaxis,yolo5n,100
1,0.947086205,trophallaxis,yolo5n,100
1,0.7091638488252434,trophallaxis,yolo5n,100
1,0.8652147719448579,trophallaxis,yolo5n,100
1,0.9291923016872228,trophallaxis,yolo5n,100
1,0.6689869010608368,trophallaxis,yolo5n,100
1,0.8366678568043002,trophallaxis,yolo5n,100
1,0.8048966049467343,trophallaxis,yolo5n,100
1,0.7254113262873257,trophallaxis,yolo5n,100
1,0.442498699,trophallaxis,yolo5n,100
1,0.5506542496136114,trophallaxis,yolo5n,100
0,0.734977815,no_trophallaxis,yolo5s,100
0,0.7297345426475046,no_trophallaxis,yolo5s,100
0,0.5306859471689509,no_trophallaxis,yolo5s,100
0,0.12314666543418545,no_trophallaxis,yolo5s,100
0,0.674207178,no_trophallaxis,yolo5s,100
0,0.9386304395900846,no_trophallaxis,yolo5s,100
0,0.9087968245562692,no_trophallaxis,yolo5s,100
0,0.6431170016839209,no_trophallaxis,yolo5s,100
0,0.695306796,no_trophallaxis,yolo5s,100
0,0.6832268911674635,no_trophallaxis,yolo5s,100
0,0.7916559215810631,no_trophallaxis,yolo5s,100
0,0.8113176485015566,no_trophallaxis,yolo5s,100
0,0.17478704657422164,no_trophallaxis,yolo5s,100
0,0.601423804,no_trophallaxis,yolo5s,100
0,0.7354803724923907,no_trophallaxis,yolo5s,100
0,0.7722630767101054,no_trophallaxis,yolo5s,100
0,0.8380106472652538,no_trophallaxis,yolo5s,100
0,0.7779603384014913,no_trophallaxis,yolo5s,100
0,0.9051804967065659,no_trophallaxis,yolo5s,100
0,0.8795478876658677,no_trophallaxis,yolo5s,100
0,0.7674272605453119,no_trophallaxis,yolo5s,100
0,0.6310026457674572,no_trophallaxis,yolo5s,100
0,0.7462840283365992,no_trophallaxis,yolo5s,100
0,0.7694330831353035,no_trophallaxis,yolo5s,100
0,0.6526845324750872,no_trophallaxis,yolo5s,100
0,0.8717773338622696,no_trophallaxis,yolo5s,100
0,0.8098313290197082,no_trophallaxis,yolo5s,100
0,0.8090812274632008,no_trophallaxis,yolo5s,100
0,0.5187111421215939,no_trophallaxis,yolo5s,100
1,0.087884093,trophallaxis,yolo5s,100
1,0.6526487680612778,trophallaxis,yolo5s,100
1,0.8314216371523072,trophallaxis,yolo5s,100
1,0.8489433345012033,trophallaxis,yolo5s,100
1,0.6703247678052481,trophallaxis,yolo5s,100
1,0.787867573,trophallaxis,yolo5s,100
1,0.7767606444940076,trophallaxis,yolo5s,100
1,0.8151575669068201,trophallaxis,yolo5s,100
1,0.7263039077629706,trophallaxis,yolo5s,100
1,0.8848889462140791,trophallaxis,yolo5s,100
1,0.645070871,trophallaxis,yolo5s,100
1,0.7711376179352859,trophallaxis,yolo5s,100
1,0.7085985664750759,trophallaxis,yolo5s,100
1,0.6334164514772501,trophallaxis,yolo5s,100
1,0.5581649091120302,trophallaxis,yolo5s,100
1,0.7188267839832848,trophallaxis,yolo5s,100
1,0.7258306209570141,trophallaxis,yolo5s,100
1,0.8619379545045924,trophallaxis,yolo5s,100
1,0.833641326,trophallaxis,yolo5s,100
1,0.898892587,trophallaxis,yolo5s,100
1,0.49036740703659587,trophallaxis,yolo5s,100
1,0.7928749168581265,trophallaxis,yolo5s,100
1,0.8447929858744686,trophallaxis,yolo5s,100
1,0.8404750113880373,trophallaxis,yolo5s,100
1,0.8029971978730831,trophallaxis,yolo5s,100
1,0.9199276693743478,trophallaxis,yolo5s,100
1,0.9151694231798194,trophallaxis,yolo5s,100
1,0.896880624,trophallaxis,yolo5s,100
1,0.9387079251380319,trophallaxis,yolo5s,100
1,0.9085013556859008,trophallaxis,yolo5s,100
1,0.8958654278815634,trophallaxis,yolo5s,100
1,0.9449220434380357,trophallaxis,yolo5s,100
1,0.8635016415896879,trophallaxis,yolo5s,100
1,0.815587328,trophallaxis,yolo5s,100
1,0.9568580892312452,trophallaxis,yolo5s,100
1,0.9397830893447293,trophallaxis,yolo5s,100
1,0.894892423,trophallaxis,yolo5s,100
1,0.9187721448635596,trophallaxis,yolo5s,100
1,0.9140802162890964,trophallaxis,yolo5s,100
1,0.8794795220571444,trophallaxis,yolo5s,100
1,0.8712282746212464,trophallaxis,yolo5s,100
1,0.9114556785518716,trophallaxis,yolo5s,100
1,0.9038963446160311,trophallaxis,yolo5s,100
1,0.8199616949497631,trophallaxis,yolo5s,100
1,0.5717540276885876,trophallaxis,yolo5s,100
1,0.8694196885894664,trophallaxis,yolo5s,100
1,0.7850712523971856,trophallaxis,yolo5s,100
1,0.8911292804988714,trophallaxis,yolo5s,100
1,0.7118373735124398,trophallaxis,yolo5s,100
1,0.8401757480790416,trophallaxis,yolo5s,100
1,0.807101986,trophallaxis,yolo5s,100
1,0.8421135396477964,trophallaxis,yolo5s,100
1,0.9241644564249858,trophallaxis,yolo5s,100
1,0.8992133646197635,trophallaxis,yolo5s,100
1,0.968567412,trophallaxis,yolo5s,100
1,0.9452618940707284,trophallaxis,yolo5s,100
1,0.9132504737634688,trophallaxis,yolo5s,100
1,0.8649399439796587,trophallaxis,yolo5s,100
1,0.732298917,trophallaxis,yolo5s,100
1,0.7125929670871571,trophallaxis,yolo5s,100
1,0.6556155468417129,trophallaxis,yolo5s,100
1,0.3865144933933075,trophallaxis,yolo5s,100
1,0.795191064,trophallaxis,yolo5s,100
1,0.6313936198686011,trophallaxis,yolo5s,100
1,0.6379551838792101,trophallaxis,yolo5s,100
1,0.7593993784192398,trophallaxis,yolo5s,100
1,0.7210364953185722,trophallaxis,yolo5s,100
1,0.732408135,trophallaxis,yolo5s,100
1,0.610408259,trophallaxis,yolo5s,100
1,0.8198349727586179,trophallaxis,yolo5s,100
1,0.8630454915983407,trophallaxis,yolo5s,100
1,0.7973692489844688,trophallaxis,yolo5s,100
1,0.8406411905931995,trophallaxis,yolo5s,100
1,0.8235002240438324,trophallaxis,yolo5s,100
1,0.7869700509072057,trophallaxis,yolo5s,100
1,0.826317167,trophallaxis,yolo5s,100
1,0.5207830189899186,trophallaxis,yolo5s,100
1,0.5795420569065548,trophallaxis,yolo5s,100
1,0.792089371,trophallaxis,yolo5s,100
1,0.85179193,trophallaxis,yolo5s,100
1,0.7721108645170405,trophallaxis,yolo5s,100
1,0.8475296778063169,trophallaxis,yolo5s,100
1,0.8204068029385851,trophallaxis,yolo5s,100
1,0.8302221060682272,trophallaxis,yolo5s,100
1,0.8885626058017951,trophallaxis,yolo5s,100
1,0.8150006183622293,trophallaxis,yolo5s,100
1,0.8202321095544493,trophallaxis,yolo5s,100
1,0.8020428886895711,trophallaxis,yolo5s,100
1,0.6970531123077606,trophallaxis,yolo5s,100
1,0.6675746847760703,trophallaxis,yolo5s,100
1,0.7504846246142003,trophallaxis,yolo5s,100
1,0.7024654905982548,trophallaxis,yolo5s,100
1,0.8165077967494204,trophallaxis,yolo5s,100
1,0.8461898273881703,trophallaxis,yolo5s,100
1,0.7848501065586032,trophallaxis,yolo5s,100
1,0.7757221452714248,trophallaxis,yolo5s,100
1,0.8512231302673773,trophallaxis,yolo5s,100
1,0.8105469484346334,trophallaxis,yolo5s,100
1,0.8809298749899989,trophallaxis,yolo5s,100
1,0.8573753098978318,trophallaxis,yolo5s,100
1,0.8723056740922399,trophallaxis,yolo5s,100
1,0.8506584963539721,trophallaxis,yolo5s,100
1,0.5771648630376768,trophallaxis,yolo5s,100
1,0.5187198334003714,trophallaxis,yolo5s,100
1,0.5562216955926654,trophallaxis,yolo5s,100
1,0.6953423611839457,trophallaxis,yolo5s,100
1,0.7207747173525829,trophallaxis,yolo5s,100
1,0.6105811496897744,trophallaxis,yolo5s,100
1,0.7372018829896603,trophallaxis,yolo5s,100
1,0.5855754555490137,trophallaxis,yolo5s,100
1,0.5277097249685968,trophallaxis,yolo5s,100
1,0.9097998761514341,trophallaxis,yolo5s,100
1,0.8406648836966695,trophallaxis,yolo5s,100
1,0.5556100663705121,trophallaxis,yolo5s,100
1,0.7220726897648587,trophallaxis,yolo5s,100
1,0.9559734180797703,trophallaxis,yolo5s,100
1,0.8830140591680711,trophallaxis,yolo5s,100
1,0.8907419264511733,trophallaxis,yolo5s,100
1,0.9114427845510451,trophallaxis,yolo5s,100
1,0.9272704150808544,trophallaxis,yolo5s,100
1,0.9048064991134056,trophallaxis,yolo5s,100
1,0.9058342168237642,trophallaxis,yolo5s,100
1,0.8416448947711578,trophallaxis,yolo5s,100
1,0.8777092968380368,trophallaxis,yolo5s,100
1,0.846745677,trophallaxis,yolo5s,100
1,0.8695709425159546,trophallaxis,yolo5s,100
1,0.842690943,trophallaxis,yolo5s,100
1,0.8025638550833977,trophallaxis,yolo5s,100
1,0.8417638856099041,trophallaxis,yolo5s,100
1,0.6722264316871348,trophallaxis,yolo5s,100
1,0.7305950762341079,trophallaxis,yolo5s,100
1,0.9421846778170465,trophallaxis,yolo5s,100
1,0.950210359,trophallaxis,yolo5s,100
1,0.9578017264166526,trophallaxis,yolo5s,100
1,0.917608213,trophallaxis,yolo5s,100
1,0.8991709263451222,trophallaxis,yolo5s,100
1,0.9535725615952991,trophallaxis,yolo5s,100
1,0.922274011,trophallaxis,yolo5s,100
1,0.8148160711692889,trophallaxis,yolo5s,100
1,0.8220707292966467,trophallaxis,yolo5s,100
1,0.7134553325379991,trophallaxis,yolo5s,100
1,0.8046960983361079,trophallaxis,yolo5s,100
1,0.6501296880182117,trophallaxis,yolo5s,100
1,0.7684513593389714,trophallaxis,yolo5s,100
1,0.6073368920286594,trophallaxis,yolo5s,100
1,0.6838208171847407,trophallaxis,yolo5s,100
1,0.7963807270775181,trophallaxis,yolo5s,100
1,0.7692134629135632,trophallaxis,yolo5s,100
1,0.6348300346699589,trophallaxis,yolo5s,100
1,0.8252500852820421,trophallaxis,yolo5s,100
1,0.6507426951785694,trophallaxis,yolo5s,100
1,0.8833633846353631,trophallaxis,yolo5s,100
1,0.83090793,trophallaxis,yolo5s,100
1,0.8237021895718147,trophallaxis,yolo5s,100
1,0.8159940270674404,trophallaxis,yolo5s,100
1,0.8957143642102353,trophallaxis,yolo5s,100
1,0.8955329899896333,trophallaxis,yolo5s,100
1,0.8608003735015572,trophallaxis,yolo5s,100
1,0.855719515,trophallaxis,yolo5s,100
1,0.7704198001445441,trophallaxis,yolo5s,100
1,0.7606692808492229,trophallaxis,yolo5s,100
1,0.7579256342771664,trophallaxis,yolo5s,100
1,0.7842503649253951,trophallaxis,yolo5s,100
1,0.7761935169432116,trophallaxis,yolo5s,100
1,0.7155680842994286,trophallaxis,yolo5s,100
1,0.7368235027873621,trophallaxis,yolo5s,100
1,0.7758358361143396,trophallaxis,yolo5s,100
1,0.6921241768110882,trophallaxis,yolo5s,100
1,0.8014251051000948,trophallaxis,yolo5s,100
1,0.9119868860732485,trophallaxis,yolo5s,100
1,0.8325470786747274,trophallaxis,yolo5s,100
1,0.8378726094101142,trophallaxis,yolo5s,100
1,0.90929155,trophallaxis,yolo5s,100
1,0.9413353053399597,trophallaxis,yolo5s,100
1,0.6737955407585079,trophallaxis,yolo5s,100
1,0.8112931464425417,trophallaxis,yolo5s,100
1,0.9230841102895266,trophallaxis,yolo5s,100
1,0.7237657234273908,trophallaxis,yolo5s,100
1,0.8446626665692758,trophallaxis,yolo5s,100
1,0.7135630833676656,trophallaxis,yolo5s,100
1,0.7032028897152776,trophallaxis,yolo5s,100
1,0.6579131139298012,trophallaxis,yolo5s,100
0,0.21627843144754996,no_trophallaxis,yolo5m,100
0,0.7416599473731549,no_trophallaxis,yolo5m,100
0,0.8103213011637366,no_trophallaxis,yolo5m,100
0,0.8109582490219298,no_trophallaxis,yolo5m,100
0,0.8886209514073338,no_trophallaxis,yolo5m,100
0,0.9121739675307047,no_trophallaxis,yolo5m,100
0,0.00032461,no_trophallaxis,yolo5m,100
0,0.7858947910905767,no_trophallaxis,yolo5m,100
0,0.5889980774196945,no_trophallaxis,yolo5m,100
0,0.8257714257770069,no_trophallaxis,yolo5m,100
0,0.8725634041747687,no_trophallaxis,yolo5m,100
0,0.8078538576560722,no_trophallaxis,yolo5m,100
0,0.49452774766300267,no_trophallaxis,yolo5m,100
0,0.7180885669007611,no_trophallaxis,yolo5m,100
0,0.7855900554259764,no_trophallaxis,yolo5m,100
0,0.6291813879915795,no_trophallaxis,yolo5m,100
0,0.8393638618537111,no_trophallaxis,yolo5m,100
0,0.6635675961211335,no_trophallaxis,yolo5m,100
0,0.25452741817873176,no_trophallaxis,yolo5m,100
0,0.9451747784990763,no_trophallaxis,yolo5m,100
0,0.937987088,no_trophallaxis,yolo5m,100
0,0.828393136,no_trophallaxis,yolo5m,100
0,0.5995256746192803,no_trophallaxis,yolo5m,100
0,0.7026312350946529,no_trophallaxis,yolo5m,100
0,0.854002202,no_trophallaxis,yolo5m,100
0,0.8021462706563613,no_trophallaxis,yolo5m,100
0,0.5723047747355415,no_trophallaxis,yolo5m,100
0,0.5145152129084768,no_trophallaxis,yolo5m,100
1,0.083098001,trophallaxis,yolo5m,100
1,0.6719477273168023,trophallaxis,yolo5m,100
1,0.878731231,trophallaxis,yolo5m,100
1,0.8530842270103323,trophallaxis,yolo5m,100
1,0.7616921388172773,trophallaxis,yolo5m,100
1,0.6746338750050176,trophallaxis,yolo5m,100
1,0.7922131710909125,trophallaxis,yolo5m,100
1,0.82887422,trophallaxis,yolo5m,100
1,0.8518616805214092,trophallaxis,yolo5m,100
1,0.841885196,trophallaxis,yolo5m,100
1,0.850445728,trophallaxis,yolo5m,100
1,0.7804003056003657,trophallaxis,yolo5m,100
1,0.8861207425343154,trophallaxis,yolo5m,100
1,0.6753637925701614,trophallaxis,yolo5m,100
1,0.19052248218201862,trophallaxis,yolo5m,100
1,0.8440349685968326,trophallaxis,yolo5m,100
1,0.825083989,trophallaxis,yolo5m,100
1,0.8122283816951164,trophallaxis,yolo5m,100
1,0.5984408049238733,trophallaxis,yolo5m,100
1,0.7599932807735059,trophallaxis,yolo5m,100
1,0.7264091565871001,trophallaxis,yolo5m,100
1,0.8744699702196479,trophallaxis,yolo5m,100
1,0.8084977182522923,trophallaxis,yolo5m,100
1,0.8370258670232705,trophallaxis,yolo5m,100
1,0.44801758564285576,trophallaxis,yolo5m,100
1,0.7350810146133328,trophallaxis,yolo5m,100
1,0.7629670714338083,trophallaxis,yolo5m,100
1,0.848623799,trophallaxis,yolo5m,100
1,0.8236839073492229,trophallaxis,yolo5m,100
1,0.9308855215637216,trophallaxis,yolo5m,100
1,0.9444831535723021,trophallaxis,yolo5m,100
1,0.9217093949229771,trophallaxis,yolo5m,100
1,0.8410452294583197,trophallaxis,yolo5m,100
1,0.8693079644696748,trophallaxis,yolo5m,100
1,0.8811299247319122,trophallaxis,yolo5m,100
1,0.9489357234088072,trophallaxis,yolo5m,100
1,0.8861241821766365,trophallaxis,yolo5m,100
1,0.928004272,trophallaxis,yolo5m,100
1,0.8199914381826674,trophallaxis,yolo5m,100
1,0.9412236286523625,trophallaxis,yolo5m,100
1,0.8284153885445199,trophallaxis,yolo5m,100
1,0.9153678963745011,trophallaxis,yolo5m,100
1,0.8856651382843101,trophallaxis,yolo5m,100
1,0.9169736007257623,trophallaxis,yolo5m,100
1,0.8837208700883245,trophallaxis,yolo5m,100
1,0.9105642479982572,trophallaxis,yolo5m,100
1,0.9039851944695999,trophallaxis,yolo5m,100
1,0.8853459164539443,trophallaxis,yolo5m,100
1,0.5945101186746988,trophallaxis,yolo5m,100
1,0.7698574776123418,trophallaxis,yolo5m,100
1,0.8932558904536818,trophallaxis,yolo5m,100
1,0.7405545085235791,trophallaxis,yolo5m,100
1,0.8163821729651982,trophallaxis,yolo5m,100
1,0.7777747685033701,trophallaxis,yolo5m,100
1,0.8121331289573588,trophallaxis,yolo5m,100
1,0.8577984265372053,trophallaxis,yolo5m,100
1,0.888088082,trophallaxis,yolo5m,100
1,0.9143321334922597,trophallaxis,yolo5m,100
1,0.9338847950765439,trophallaxis,yolo5m,100
1,0.9562734057508603,trophallaxis,yolo5m,100
1,0.9696738182269096,trophallaxis,yolo5m,100
1,0.8865780746401359,trophallaxis,yolo5m,100
1,0.7725047333761196,trophallaxis,yolo5m,100
1,0.7781322928871854,trophallaxis,yolo5m,100
1,0.7668768266537059,trophallaxis,yolo5m,100
1,0.38346962986020633,trophallaxis,yolo5m,100
1,0.671530514,trophallaxis,yolo5m,100
1,0.634943332,trophallaxis,yolo5m,100
1,0.5818405751013364,trophallaxis,yolo5m,100
1,0.6966288996750077,trophallaxis,yolo5m,100
1,0.6884424363386473,trophallaxis,yolo5m,100
1,0.7423790900533284,trophallaxis,yolo5m,100
1,0.7655564111842177,trophallaxis,yolo5m,100
1,0.812883311,trophallaxis,yolo5m,100
