,yoru_data_name,boris_data_name,movie_idex,accuracy,precision,recall,f1_score,movie_total_frames
0,20231003_2.csv,20231003_2_BORIS.csv,movie1,0.9813888888888889,0.9678562698606697,0.9666158071406774,0.9672356407829248,54000
1,20231004_2.csv,20231004_2_BORIS.csv,movie2,0.9862407407407408,0.9578336557059961,0.9683129584352078,0.9630448004696807,54000
2,20231005_1.csv,20231005_1_BORIS.csv,movie3,0.9801111111111112,0.9434291700616925,0.9323593696077304,0.9378616061096968,54000
3,total,total,total,0.9825802469135803,0.958974358974359,0.9586720675296717,0.9588231894259033,162000
